"","mindex","n","predictors","rsquare","adjr","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
"3178",3022,7,"X3 V1 V2 Z1 E2 R O",0.20583301099265,0.17494873919792,0.127591557048093,37.5669069798977,4543.2625954017,4008.07393648954,4572.39057306717,326853055976.614,1812234519.84025,0.864759610252447,9710981.92138772
"2746",3023,7,"X2 X3 V1 V2 Z1 R O",0.205505935210894,0.174608943802429,0.130182209212881,37.6532166110954,4543.3400068139,4008.14528661828,4572.46798447937,326987669628.759,1812980884.30831,0.865115759437026,9714981.36614874
"2692",3024,7,"X2 X3 X5 V2 Z1 E1 R",0.205418590111358,0.174518201949022,0.131254588898989,37.6762654693369,4543.36067402448,4008.16433592414,4572.48865168995,327023618003.727,1813180199.82597,0.86521086854541,9716049.41190518
"2694",3025,7,"X2 X3 X5 V2 Z1 E2 R",0.205225459588083,0.174317560794287,0.131191506380217,37.7272292678405,4543.40636364932,4008.20644929156,4572.53434131479,327103104185.611,1813620910.41449,0.865421166226309,9718410.98956573
"3134",3026,7,"X3 X5 V1 V2 Z1 E1 R",0.204915823347397,0.17399588314424,0.127828837079119,37.8089369063444,4543.47959231217,4008.27394755449,4572.60756997764,327230540295.284,1814327479.0477,0.86575832568839,9722197.18563927
"2684",3027,7,"X2 X3 X5 V1 Z1 E2 R",0.204897154587878,0.173976488377406,0.12929759597023,37.8138632684871,4543.48400654363,4008.2780164126,4572.6119842091,327238223743.708,1814370079.87462,0.8657786538932,9722425.46506752
"2699",3028,7,"X2 X3 X5 V2 E1 R O",0.20476235545318,0.173836447054137,0.128086923882879,37.8494344243185,4543.51587674695,4008.30739325123,4572.64385441242,327293702641.381,1814677682.24103,0.865925435173204,9724073.77326742
"2682",3029,7,"X2 X3 X5 V1 Z1 E1 R",0.204730929108059,0.173803798573373,0.128839524708702,37.8577272922365,4543.52330601817,4008.31424134106,4572.65128368364,327306636693.14,1814749395.00201,0.865959654971224,9724458.05097418
"3136",3030,7,"X3 X5 V1 V2 Z1 E2 R",0.204726142331036,0.17379882564391,0.12818769345156,37.858990439747,4543.52443759917,4008.31528440166,4572.65241526464,327308606773.388,1814760318.09839,0.865964867239538,9724516.58312898
"2700",3031,7,"X2 X3 X5 V2 E2 R O",0.204698274433994,0.173769873995316,0.128996752524794,37.8663442948782,4543.5310253586,4008.32135682741,4572.65900302407,327320076284.76,1814823910.72527,0.865995212282984,9724857.34854495
"3150",3032,7,"X3 X5 V2 Z1 E1 R O",0.204691499034245,0.173762835107799,0.126981016326298,37.8681322054672,4543.53262697681,4008.32283315967,4572.66060464228,327322864816.825,1814839371.72212,0.866002589940489,9724940.19734802
"3151",3033,7,"X3 X5 V2 Z1 E2 R O",0.204649231123663,0.173718923445139,0.126504835401036,37.8792859746464,4543.5426182645,4008.33204290164,4572.67059592997,327340260900.941,1814935824.1908,0.866048614998678,9725457.04446103
"2701",3034,7,"X2 X3 X5 Z1 E1 E2 R",0.204545334633786,0.173610986536211,0.130697369518412,37.9067024579943,4543.56717505781,4008.35467893371,4572.69515272328,327383021284.704,1815172908.84435,0.8661617467321,9726727.47870075
"2758",3035,7,"X2 X3 V2 Z1 E1 R O",0.203772143950602,0.172807727326458,0.128810411875712,38.1107340813473,4543.74982437125,4008.52304810073,4572.87780203672,327701241181.966,1816937276.8751,0.867003665476011,9736181.96478506
"2742",3036,7,"X2 X3 V1 V2 Z1 E1 R",0.203617981298192,0.172647569459789,0.130033572116497,38.1514149339696,4543.78622070308,4008.55660013927,4572.91419836855,327764689467.724,1817289065.4589,0.867171531475302,9738067.04783588
"2759",3037,7,"X2 X3 V2 Z1 E2 R O",0.203526827717342,0.17255287101746,0.127865515363933,38.1754687844362,4543.80773787968,4008.57643599838,4572.93571554515,327802205288.548,1817497071.66933,0.867270787596672,9739181.66326055
"3181",3038,7,"X3 V2 Z1 E1 E2 R O",0.203488264731746,0.172512808360203,0.125197655702558,38.1856448881109,4543.81684008932,4008.58482702134,4572.94481775479,327818076547.193,1817585069.75367,0.86731277840321,9739653.20698012
"3175",3039,7,"X3 V1 V2 Z1 E1 E2 R",0.203404983710118,0.172426288632178,0.126575041136193,38.2076213066152,4543.83649581179,4008.60294706702,4572.96447347725,327852352281.139,1817775111.32469,0.867403462182316,9740671.55766281
"2676",3040,7,"X2 X3 X5 V1 V2 E1 R",0.203315163248534,0.172332975152643,0.126456285314292,38.2313233700077,4543.85769264894,4008.62248796279,4572.98567031441,327889319433.846,1817980075.44851,0.86750126668493,9741769.87185955
"2678",3041,7,"X2 X3 X5 V1 V2 E2 R",0.203196633379453,0.172209835788654,0.12834065867784,38.2626013485585,4543.88566099585,4008.64827158722,4573.01363866131,327938102435.998,1818250552.46828,0.867630332542373,9743219.24136461
"2744",3042,7,"X2 X3 V1 V2 Z1 E2 R",0.203162640596016,0.172174521063639,0.129815557338182,38.2715714550767,4543.89368117653,4008.65566532555,4573.021658842,327952092749.498,1818328121.66521,0.86766734690656,9743634.90118173
"3141",3043,7,"X3 X5 V1 V2 E1 R O",0.203020484442721,0.172026836615494,0.122840729398647,38.3090840006326,4543.92721747209,4008.68658238587,4573.05519513756,328010599554.457,1818652512.24273,0.86782213916237,9745373.17015257
"3142",3044,7,"X3 X5 V1 V2 E2 R O",0.203014027649574,0.172020128724836,0.124221594160989,38.3107878364599,4543.92874056292,4008.68798652969,4573.05671822839,328013256958.505,1818667246.20119,0.867829169892686,9745452.12307102
"2705",3045,7,"X2 X3 X5 E1 E2 R O",0.202628601194189,0.171619713462851,0.126107013480274,38.4124951993213,4544.01963633866,4008.77178509099,4573.14761400413,328171885831.955,1819546762.89853,0.868248856477439,9750165.07310809
"2690",3046,7,"X2 X3 X5 V1 E2 R O",0.202608536676181,0.171598868658032,0.125159923414725,38.4177898779431,4544.02436698479,4008.77614643801,4573.15234465026,328180143728.743,1819592548.75045,0.868270704508158,9750410.4197094
"3148",3047,7,"X3 X5 V2 Z1 E1 E2 R",0.202443610860365,0.17142752906049,0.126000877525968,38.4613109428829,4544.06324731989,4008.81199184509,4573.19122498536,328248021779.146,1819968898.13386,0.868450290396491,9752427.11347523
"2689",3048,7,"X2 X3 X5 V1 E1 R O",0.202413492337106,0.171396239261327,0.123861719454381,38.4692586992737,4544.07034672445,4008.81853713611,4573.19832438991,328260417574.37,1820037626.53518,0.868483086121818,9752795.39928781
"3153",3049,7,"X3 X5 Z1 E1 E2 R O",0.202396566393618,0.171378655086703,0.125208684744517,38.4737251624654,4544.07433631502,4008.8222153435,4573.20231398049,328267383736.941,1820076250.37562,0.868501516593616,9753002.36776357
"3146",3050,7,"X3 X5 V1 Z1 E2 R O",0.202318300965366,0.171297346002908,0.123204079588081,38.4943780527885,4544.09278304936,4008.83922239765,4573.22076071483,328299595217.342,1820254846.70706,0.868586738948823,9753959.38835161
"2830",3051,7,"X2 X4 X5 Z1 E2 R O",0.201906482336982,0.170869512205643,0.105076470088927,38.6030498527773,4544.18981664538,4008.92868480121,4573.31779431085,328469086242.603,1821194588.53038,0.869035163677508,9758995.05882203
"2697",3052,7,"X2 X3 X5 V2 E1 E2 R",0.201772419764615,0.170730236088794,0.126705453982712,38.6384266425731,4544.22139395611,4008.95779890421,4573.34937162158,328524261995.407,1821500510.11215,0.869181142922975,9760634.3604231
"2820",3053,7,"X2 X4 X5 V2 Z1 E2 R",0.201738839648334,0.170695350079103,0.10378738463727,38.6472878533794,4544.22930263933,4008.9650907164,4573.3572803048,328538082468.655,1821577137.63098,0.869217707938481,9761044.97419405
"3145",3054,7,"X3 X5 V1 Z1 E1 R O",0.201730852777343,0.170687052607573,0.12307381582769,38.6493954502364,4544.23118363306,4008.9668249971,4573.35916129853,328541369602.504,1821595363.12199,0.86922640475356,9761142.63672709
"3152",3055,7,"X3 X5 V2 E1 E2 R O",0.201688957657987,0.170643528233575,0.12292739312094,38.660450846271,4544.24105007446,4008.97592189837,4573.36902773993,328558612257.993,1821690964.9067,0.869272023883526,9761654.92539219
"2749",3056,7,"X2 X3 V1 V2 E1 R O",0.201424902636462,0.170369204405657,0.124882321458582,38.7301303908749,4544.30322400567,4009.03324725674,4573.43120167114,328667288634.531,1822293520.32863,0.869559550462519,9764883.75959932
"2827",3057,7,"X2 X4 X5 Z1 E1 E2 R",0.201338021093722,0.170278944136255,0.103030173534342,38.7530569245104,4544.32367648613,4009.05210504499,4573.4516541516,328703046224.743,1822491778.04152,0.869654154809059,9765946.13703697
"2750",3058,7,"X2 X3 V1 V2 E2 R O",0.201274786854113,0.170213250787329,0.125828464550669,38.7697433446128,4544.33856083867,4009.06582894099,4573.46653850414,328729071361.451,1822636074.23292,0.869723009869966,9766719.35799195
"3179",3059,7,"X3 V1 V2 E1 E2 R O",0.201180882370886,0.170115694463087,0.121643062068404,38.7945231105486,4544.36066231345,4009.08620740995,4573.48863997892,328767719363.367,1822850357.81362,0.869825261418369,9767867.61113214
"2826",3060,7,"X2 X4 X5 V2 E2 R O",0.201149233660592,0.170082814969615,0.103653688922869,38.8028746567825,4544.36811060749,4009.09307507918,4573.49608827296,328780744933.33,1822922577.99665,0.869859723347356,9768254.60789447
"2756",3061,7,"X2 X3 V2 Z1 E1 E2 R",0.200988851453953,0.169916195677162,0.127221685516919,38.8451967419927,4544.40585085859,4009.1278736011,4573.53382852406,328846752983.387,1823288559.176,0.87003436175014,9770215.74293375
"2810",3062,7,"X2 X4 X5 V1 Z1 E2 R",0.200967488220875,0.169894001651686,0.100275688643486,38.8508341290175,4544.41087736434,4009.13250834204,4573.53885502981,328855545388.654,1823337308.6065,0.87005762393727,9770476.97007247
"2818",3063,7,"X2 X4 X5 V2 Z1 E1 R",0.200516630599506,0.169425610678376,0.102064545707293,38.9698076427827,4544.51692727734,4009.2302946588,4573.64490494281,329041103581.571,1824366134.73034,0.870548557791649,9775990.00482566
"3143",3064,7,"X3 X5 V1 Z1 E1 E2 R",0.200377950157903,0.169281537108488,0.123223326491682,39.0064030082507,4544.54953541283,4009.26036264454,4573.6775130783,329098179897.723,1824682593.97251,0.870699565383616,9777685.77319666
"2823",3065,7,"X2 X4 X5 V2 E1 E2 R",0.200159849702294,0.169054954968494,0.100192103383734,39.0639559392156,4544.60080625362,4009.30764022231,4573.72878391909,329187942883.862,1825180284.23151,0.870937052546391,9780352.68029654
"2829",3066,7,"X2 X4 X5 Z1 E1 R O",0.200102286589181,0.168995153289871,0.103462581164243,39.0791458473056,4544.61433580183,4009.32011615502,4573.74231346729,329211633971.118,1825311639.30179,0.870999732380669,9781056.55537383
"2761",3067,7,"X2 X3 Z1 E1 E2 R O",0.200094356485413,0.168986914793179,0.12555392960953,39.0812384642763,4544.61619960528,4009.32183481916,4573.74417727075,329214897741.442,1825329735.25389,0.871008367382551,9781153.52376385
"2760",3068,7,"X2 X3 V2 E1 E2 R O",0.200086050551616,0.168978285850845,0.124109584857803,39.0834302562792,4544.61815171983,4009.3236349186,4573.7461293853,329218316191.065,1825348688.8243,0.871017411621574,9781255.08775992
"2816",3069,7,"X2 X4 X5 V1 E2 R O",0.200033401187622,0.168923589011585,0.100337062895733,39.0973235111227,4544.63052524415,4009.33504492026,4573.75850290961,329239984940.528,1825468831.0566,0.871074740929034,9781898.87808234
"3139",3070,7,"X3 X5 V1 V2 E1 E2 R",0.200027724371596,0.168917691430491,0.121435698887929,39.0988215245034,4544.63185934688,4009.33627513978,4573.75983701235,329242321331.604,1825481785.16085,0.871080922350929,9781968.29353094
"2825",3071,7,"X2 X4 X5 V2 E1 R O",0.199970534765697,0.168858277784363,0.101401925962272,39.1139128705119,4544.64529888965,4009.34866821144,4573.77327655512,329265858695.555,1825612287.91332,0.871143195477352,9782667.6014053
"2754",3072,7,"X2 X3 V1 Z1 E2 R O",0.199943157804515,0.16882983616358,0.124106246561814,39.1211371761766,4544.6517321285,4009.35460054636,4573.77970979397,329277126153.847,1825674760.25829,0.871173005946194,9783002.36371446
"2687",3073,7,"X2 X3 X5 V1 E1 E2 R",0.199909627096858,0.168795001483958,0.1231660820202,39.1299853489033,4544.65961111986,4009.36186608309,4573.78758878533,329290926292.129,1825751275.03003,0.871209517161199,9783412.37332249
"2674",3074,7,"X2 X3 X5 V1 V2 Z1 O",0.199869268094903,0.16875307296526,0.120944922791513,39.1406353901738,4544.66909417486,4009.37061081852,4573.79707184032,329307536732.134,1825843371.50035,0.871253463629995,9783905.878522
"2804",3075,7,"X2 X4 X5 V1 V2 E2 R",0.199844588587635,0.168727433699376,0.098802027038245,39.1471478844923,4544.67489282204,4009.37595801641,4573.80287048751,329317694006.967,1825899688.44077,0.871280336871242,9784207.65667726
"2831",3076,7,"X2 X4 X5 E1 E2 R O",0.199744342141427,0.16862328878026,0.101473706597538,39.1736011845645,4544.69844468602,4009.39767637999,4573.82642235149,329358952152.606,1826128443.94537,0.871389494112669,9785433.45860592
"2753",3077,7,"X2 X3 V1 Z1 E1 R O",0.199703794547336,0.168581164335288,0.124520868802658,39.1843009920316,4544.70797008519,4009.40646028286,4573.83594775066,329375640210.942,1826220970.76999,0.871433645937346,9785929.26988822
"3180",3078,7,"X3 V1 Z1 E1 E2 R O",0.199655183906411,0.168530663280549,0.121941826786774,39.1971284978408,4544.71938901095,4009.41699035121,4573.84736667642,329395646754.602,1826331896.91365,0.871486577524131,9786523.67517293
"2808",3079,7,"X2 X4 X5 V1 Z1 E1 R",0.199249404135261,0.168109103184966,0.0986192869908707,39.3042067480474,4544.81468201852,4009.50486733149,4573.94265968399,329562652384.513,1827257858.47956,0.871928426608271,9791485.50319681
"2813",3080,7,"X2 X4 X5 V1 E1 E2 R",0.199072527881355,0.167925348410075,0.0965775921148569,39.3508813265206,4544.85620439001,4009.54315921138,4573.98418205547,329635448842.839,1827661477.94184,0.872121025195858,9793648.3255349
"2802",3081,7,"X2 X4 X5 V1 V2 E1 R",0.198624858130455,0.167460269279973,0.0956961041579643,39.469013616509,4544.96125560146,4009.64003980556,4574.08923326693,329819695012.946,1828683029.56423,0.872608487813504,9799122.37937738
"2822",3082,7,"X2 X4 X5 V2 Z1 R O",0.198621755091464,0.167457045567243,0.100600156167102,39.469832454729,4544.9619835629,4009.64071116049,4574.08996122837,329820972121.906,1828690110.48607,0.872611866678184,9799160.32297862
"2671",3083,7,"X2 X3 X5 V1 V2 Z1 E1",0.198477446136334,0.167307124597192,0.120955883864974,39.5079130873851,4544.99583479519,4009.67193029979,4574.12381246066,329880364949.411,1829019413.60951,0.872769003095992,9800924.91616085
"2815",3084,7,"X2 X4 X5 V1 E1 R O",0.198403883392301,0.167230701079779,0.0980939955669158,39.5273250208317,4545.01308840984,4009.68784250743,4574.14106607531,329910640959.402,1829187278.73858,0.872849104750606,9801824.43287118
"2672",3085,7,"X2 X3 X5 V1 V2 Z1 E2",0.198208761054862,0.16702799065144,0.121327187695473,39.5788144245789,4545.0588452876,4009.73004241836,4574.18682295307,329990946906.594,1829632534.51021,0.873061571295817,9804210.36620453
"3147",3086,7,"X3 X5 V1 E1 E2 R O",0.198027306210949,0.166839479230264,0.118499888556152,39.6266972136167,4545.10138709828,4009.7692777981,4574.22936476375,330065627762.228,1830046602.0004,0.873259155459189,9806429.17501071
"2885",3087,7,"X2 X4 V2 Z1 E2 R O",0.198015214445321,0.166826917229306,0.109221413169845,39.6298880210383,4545.10422165215,4009.77189206586,4574.23219931762,330070604335.923,1830074194.57902,0.873272322048428,9806577.03171973
"2747",3088,7,"X2 X3 V1 V2 E1 E2 R",0.197819599877767,0.166623695428569,0.122847321687072,39.6815073157835,4545.15007171698,4009.8141792747,4574.27804938245,330151112868.869,1830520573.58597,0.873485324577542,9808968.98398591
"2751",3089,7,"X2 X3 V1 Z1 E1 E2 R",0.197635087609406,0.166432007683105,0.124140141689286,39.7301969061537,4545.19330927012,4009.8540576055,4574.32128693559,330227052060.013,1830941617.90874,0.873686237936424,9811225.17862398
"2806",3090,7,"X2 X4 X5 V1 V2 R O",0.19759846706745,0.166393963008962,0.09702720671528,39.7398604326108,4545.20188953662,4009.86197132391,4574.32986720209,330242123872.637,1831025183.47013,0.873726113637665,9811672.97036779
"2693",3091,7,"X2 X3 X5 V2 Z1 E1 O",0.197442583451076,0.166232017251951,0.119126292559349,39.7809954178022,4545.23840900023,4009.89565408196,4574.3663866657,330306280450.653,1831380899.17549,0.873895853575495,9813579.09716656
"2812",3092,7,"X2 X4 X5 V1 Z1 R O",0.197388525750408,0.166175857307369,0.0980570890705744,39.7952603082903,4545.25107165247,4009.90733324407,4574.37904931794,330328528825.248,1831504255.13534,0.873954716405111,9814240.10846666
"2882",3093,7,"X2 X4 V2 Z1 E1 E2 R",0.197350052781183,0.166135888167118,0.107721143242257,39.8054126582047,4545.26008316688,4009.91564487866,4574.38806083235,330344363036.11,1831592047.80852,0.873996609193823,9814710.55147648
"2695",3094,7,"X2 X3 X5 V2 Z1 E2 O",0.197340730569224,0.166126203424694,0.118734836357463,39.8078726284042,4545.26226664136,4009.91765877741,4574.39024430682,330348199752.455,1831613320.45589,0.874006760046844,9814824.54240415
"2799",3095,7,"X2 X4 X5 V1 V2 Z1 R",0.197333801271099,0.166119004653864,0.0963440504150889,39.8097011501077,4545.26388962445,4009.91915571537,4574.39186728992,330351051624.038,1831629132.63826,0.874014305282581,9814909.27305872
"2677",3096,7,"X2 X3 X5 V1 V2 E1 O",0.197264330988568,0.166046832749235,0.116994262089986,39.8280331538784,4545.28016020864,4009.93416273031,4574.40813787411,330379643311.251,1831787659.05128,0.874089950701337,9815758.74762398
"2679",3097,7,"X2 X3 X5 V1 V2 E2 O",0.197180340475207,0.165959575938131,0.118493149981371,39.850196794957,4545.29982968529,4009.95230479513,4574.42780735076,330414211048.698,1831979319.6337,0.874181407038108,9816785.77388938
"2685",3098,7,"X2 X3 X5 V1 Z1 E2 O",0.196968926121613,0.165739939915231,0.116804148193438,39.9059853794575,4545.34933104663,4009.99796273659,4574.4773087121,330501222254.787,1832461752.66715,0.874411613778688,9819370.92410852
"2884",3099,7,"X2 X4 V2 Z1 E1 R O",0.196848386860066,0.165614713015735,0.108119571510271,39.9377936018613,4545.37754873494,4010.02398988222,4574.50552640041,330550832256.899,1832736814.9825,0.874542867641261,9820844.86423183
"2870",3100,7,"X2 X4 V1 V2 Z1 E2 R",0.196816567012899,0.165581655730068,0.105832272358446,39.9461903081505,4545.3849969087,4010.03085989633,4574.51297457417,330563928261.179,1832809425.68812,0.874577515919287,9821233.95363601
"2683",3101,7,"X2 X3 X5 V1 Z1 E1 O",0.196777976511892,0.165541564487355,0.116792009998032,39.9563736726655,4545.39402951521,4010.03919137673,4574.52200718068,330579810844.264,1832897486.56074,0.874619536687051,9821705.83381084
"2702",3102,7,"X2 X3 X5 Z1 E1 E2 O",0.196495635136186,0.16524824316926,0.118017175953402,40.0308786692698,4545.46010197106,4010.10013598094,4574.58807963653,330696013283.745,1833541770.18688,0.874926975073931,9825158.27143806
"2886",3103,7,"X2 X4 V2 E1 E2 R O",0.1963873787435,0.165135776805747,0.106008083214906,40.0594456554202,4545.4854295633,4010.12349828567,4574.61340722877,330740568060.345,1833788803.83916,0.875044854257078,9826482.01806415
"2876",3104,7,"X2 X4 V1 V2 E2 R O",0.196061964227556,0.16479770728085,0.10523728871673,40.1453169073565,4545.56154278507,4010.19370677289,4574.68952045054,330874497990.029,1834531377.41275,0.875399194507772,9830461.1490593
"2880",3105,7,"X2 X4 V1 Z1 E2 R O",0.195707518757213,0.164429477819993,0.104919266470281,40.2388489251074,4545.64441119081,4010.27014852072,4574.77238885628,331020376107.305,1835340197.63022,0.875785146242146,9834795.26720104
"2868",3106,7,"X2 X4 V1 V2 Z1 E1 R",0.195623270936098,0.164341953694724,0.104039311188205,40.2610804652433,4545.66410273495,4010.28831326182,4574.79208040042,331055049744.175,1835532445.37126,0.875876882758471,9835825.43979582
"3265",3107,7,"X4 V2 Z1 E1 E2 R O",0.195508102754341,0.164222306750343,0.108734582161458,40.2914713527612,4545.69101806894,4010.31314189216,4574.81899573441,331102449186.206,1835795251.25145,0.87600228811194,9837233.7029778
"3235",3108,7,"X4 X5 V2 Z1 E2 R O",0.195428844988217,0.164139966737758,0.0969754786644341,40.3123861038536,4545.70953873539,4010.33022681654,4574.83751640086,331135069080.291,1835976112.02976,0.876088591012831,9838202.85775837
"2691",3109,7,"X2 X3 X5 V2 Z1 E1 E2",0.195420162488959,0.164130946585752,0.118231980239743,40.3146772649561,4545.71156751935,4010.33209833372,4574.83954518482,331138642511.893,1835995924.89669,0.8760980452898,9838309.02635324
"2698",3110,7,"X2 X3 X5 V2 E1 E2 O",0.195343248648797,0.164051041651806,0.116163207651917,40.3349734946029,4545.72953852754,4010.34867632784,4574.85751619301,331170297723.016,1836171436.99694,0.876181795915754,9839249.51987874
"2681",3111,7,"X2 X3 X5 V1 Z1 E1 E2",0.195240032856551,0.163943811912083,0.116794856243284,40.3622103536413,4545.75365231827,4010.37092111385,4574.88162998373,331212777953.985,1836406968.34525,0.876294186445089,9840511.6306267
"3262",3112,7,"X4 V1 V2 Z1 E2 R O",0.195055217717718,0.163751809517852,0.106695186915339,40.4109798662808,4545.79682203155,4010.41074531137,4574.92479969702,331288841796.671,1836828703.79764,0.876495429596262,9842771.5287298
"2887",3113,7,"X2 X4 Z1 E1 E2 R O",0.195042861940989,0.163738973238694,0.105603985139953,40.4142403416572,4545.79970778005,4010.41340744502,4574.92768544552,331293927028.667,1836856898.83145,0.876508883664256,9842922.61373598
"2877",3114,7,"X2 X4 V1 Z1 E1 E2 R",0.195013049925373,0.163708001866915,0.103449879365692,40.4221072159922,4545.80667033108,4010.41983048342,4574.93464799655,331306196675.409,1836924927.80339,0.876541345636816,9843287.15160861
"2755",3115,7,"X2 X3 V1 E1 E2 R O",0.194957837600615,0.163650642396194,0.119188033112003,40.4366767917702,4545.81956440483,4010.4317254654,4574.9475420703,331328920255.367,1837050918.53611,0.876601465723775,9843962.2815183
"3232",3116,7,"X4 X5 V2 Z1 E1 E2 R",0.194949559646343,0.163642042521478,0.0955829007371745,40.4388612004612,4545.82149753017,4010.43350880798,4574.94947519564,331332327189.536,1837069808.25917,0.876610479496205,9844063.50338397
"2873",3117,7,"X2 X4 V1 V2 E1 E2 R",0.194935058569478,0.163626977513847,0.101903720848688,40.4426877833695,4545.82488387438,4010.4366327738,4574.95286153985,331338295356.627,1837102898.72053,0.876626269557679,9844240.82087163
"2875",3118,7,"X2 X4 V1 V2 E1 R O",0.194892820370026,0.163583096717749,0.102873345140397,40.4538337122962,4545.83474714477,4010.4457318462,4574.96272481024,331355679212.618,1837199283.39046,0.876672262263749,9844757.30468038
"3135",3119,7,"X3 X5 V1 V2 Z1 E1 O",0.194860138354756,0.163549143735218,0.113707472250481,40.4624579298084,4545.84237854382,4010.45277199239,4574.97035620929,331369130056.98,1837273861.50447,0.876707849347044,9845156.93657625
"3137",3120,7,"X3 X5 V1 V2 Z1 E2 O",0.19483654063261,0.163524628323878,0.113735401479734,40.4686849597785,4545.84788852657,4010.45785509356,4574.97586619204,331378842104.577,1837327709.88555,0.876733544644491,9845445.48678837
"2743",3121,7,"X2 X3 V1 V2 Z1 E1 O",0.194652672481078,0.163333609744231,0.117629573525379,40.5172045788787,4545.89081554441,4010.49745671075,4575.01879320988,331454516198.385,1837747284.37796,0.876933756631715,9847693.80524048
"2675",3122,7,"X2 X3 X5 V1 V2 E1 E2",0.194606890766926,0.163286047630084,0.115811578475151,40.5292855799326,4545.90150250808,4010.50731588671,4575.02948017355,331473358448.674,1837851755.10504,0.87698360783157,9848253.61873641
"3259",3123,7,"X4 V1 V2 Z1 E1 E2 R",0.194540698599458,0.16321728132277,0.105499853331325,40.5467525459418,4545.91695287139,4010.52156956559,4575.04493053686,331500600971.365,1838002801.08465,0.877055683747257,9849063.00889052
"3220",3124,7,"X4 X5 V1 V2 Z1 E2 R",0.19448561979607,0.163160060565917,0.0930305906532124,40.5612868877438,4545.92980822112,4010.53342928257,4575.05778588659,331523269598.312,1838128487.13078,0.877115658444279,9849736.50611636
"2745",3125,7,"X2 X3 V1 V2 Z1 E2 O",0.194349563658463,0.163018713356292,0.117038688025164,40.5971897448615,4545.96155985033,4010.56272201194,4575.0895375158,331579265837.109,1838438957.89149,0.877263808460785,9851400.18480218
"3236",3126,7,"X4 X5 V2 E1 E2 R O",0.194106333778147,0.162766024536186,0.094537439884772,40.6613738955608,4546.01830942085,4010.61507761187,4575.14628708632,331679371269.325,1838993991.7716,0.877528658774906,9854374.37159562
"3226",3127,7,"X4 X5 V1 V2 E2 R O",0.193834319262512,0.162483431678276,0.0929442441724844,40.7331538127374,4546.08175464019,4010.67361166697,4575.20973230566,331791323512.286,1839614710.21237,0.877824852358598,9857700.53357446
"2881",3128,7,"X2 X4 V1 E1 E2 R O",0.193818326631584,0.162466817111701,0.102355130358791,40.737373990917,4546.08548412764,4010.67705250296,4575.21346179311,331797905554.053,1839651204.29766,0.877842266556719,9857896.08961237
"2879",3129,7,"X2 X4 V1 Z1 E1 R O",0.193784362213926,0.162431531855578,0.103994856413524,40.7463366121977,4546.09340439701,4010.68435978145,4575.22138206248,331811884193.13,1839728708.76584,0.877879250033725,9858311.40257605
"2688",3130,7,"X2 X3 X5 V1 E1 E2 O",0.193674391480261,0.162317284482271,0.113056590748358,40.7753559832259,4546.11904652928,4010.70801747474,4575.24702419475,331857144536.186,1839979654.42649,0.877998995943716,9859656.11196498
"2872",3131,7,"X2 X4 V1 V2 Z1 R O",0.193620722473134,0.162261528347089,0.102506477867274,40.7895183042238,4546.13155938694,4010.71956204227,4575.25953705241,331879232937.283,1840102123.41438,0.878057435529254,9860312.37036549
"3263",3132,7,"X4 V1 V2 E1 E2 R O",0.193619472800342,0.162260230075911,0.103805976270245,40.7898480712193,4546.13185073657,4010.71983084681,4575.25982840204,331879747261.571,1840104975.08185,0.878058796284072,9860327.6512196
"3176",3133,7,"X3 V1 V2 Z1 E1 E2 O",0.193614524474943,0.162255089315635,0.112691087223012,40.7911538485468,4546.13300438834,4010.7208952275,4575.26098205381,331881783829.825,1840116266.82053,0.878064184460617,9860388.15876921
"3230",3134,7,"X4 X5 V1 Z1 E2 R O",0.193538881882569,0.162176505066892,0.0934458574066122,40.8111146179305,4546.15063880866,4010.73716512683,4575.27861647413,331912915837.1,1840288878.02065,0.87814655083898,9861313.10762404
"3234",3135,7,"X4 X5 V2 Z1 E1 R O",0.193187031374948,0.161810971483974,0.0953348903425979,40.9039618699846,4546.23264334469,4010.81282561402,4575.36062101016,332057725952.925,1841091776.71143,0.878529676947278,9865615.49486228
"2821",3136,7,"X2 X4 X5 V2 Z1 E2 O",0.193056551307829,0.161675417192022,0.0937755217647147,40.9383932987236,4546.26304477629,4010.84087567714,4575.39102244176,332111427264.202,1841389523.26229,0.878671755242587,9867210.99000429
"3227",3137,7,"X4 X5 V1 Z1 E1 E2 R",0.193043328419084,0.161661680079827,0.0918464365826483,40.9418825899354,4546.26612539206,4010.84371804242,4575.39410305753,332116869371.032,1841419696.98616,0.878686153499219,9867372.67795572
"3133",3138,7,"X3 X5 V1 V2 Z1 E1 E2",0.193039002799358,0.161657186241555,0.112925034861072,40.9430240460263,4546.2671331467,4010.8446478594,4575.39511081217,332118649654.078,1841429567.75326,0.878690863618477,9867425.57113252
"3264",3139,7,"X4 V1 Z1 E1 E2 R O",0.193023186596164,0.161640754963793,0.104955583124062,40.9471976679842,4546.27081785646,4010.84804760411,4575.39879552193,332125159083.983,1841465659.24258,0.878708085706399,9867618.96983255
"3237",3140,7,"X4 X5 Z1 E1 E2 R O",0.193003726704686,0.161620538298757,0.0948634631960735,40.952332796142,4546.27535133924,4010.85223048615,4575.40332900471,332133168136.345,1841510065.37829,0.878729275366009,9867856.92313073
